,Time,Value
0,2018-03-26 23:15:00.019,-0.013982
1,2018-03-26 23:15:00.119,-0.014138999999999999
2,2018-03-26 23:15:00.219,-0.014041999999999999
3,2018-03-26 23:15:00.319,-0.014247999999999999
4,2018-03-26 23:15:00.419,-0.014157
5,2018-03-26 23:15:00.519,-0.014265
6,2018-03-26 23:15:00.619,-0.014237999999999999
7,2018-03-26 23:15:00.720,-0.014306
8,2018-03-26 23:15:00.819,-0.014263999999999999
9,2018-03-26 23:15:00.919,-0.014353999999999999
10,2018-03-26 23:15:01.019,-0.014293
11,2018-03-26 23:15:01.119,-0.014381999999999999
12,2018-03-26 23:15:01.219,-0.014337
13,2018-03-26 23:15:01.319,-0.014372
14,2018-03-26 23:15:01.419,-0.014309
15,2018-03-26 23:15:01.519,-0.014329
16,2018-03-26 23:15:01.619,-0.014356
17,2018-03-26 23:15:01.719,-0.014269
18,2018-03-26 23:15:01.819,-0.014306999999999999
19,2018-03-26 23:15:01.920,-0.014331
20,2018-03-26 23:15:02.020,-0.014231
21,2018-03-26 23:15:02.120,-0.014332
22,2018-03-26 23:15:02.220,-0.0142
23,2018-03-26 23:15:02.320,-0.01426
24,2018-03-26 23:15:02.421,-0.014075999999999997
25,2018-03-26 23:15:02.518,-0.014130000000000004
26,2018-03-26 23:15:02.618,-0.014056
27,2018-03-26 23:15:02.718,-0.013994999999999999
28,2018-03-26 23:15:02.819,-0.013909
29,2018-03-26 23:15:02.918,-0.013845
30,2018-03-26 23:15:03.018,-0.013779
31,2018-03-26 23:15:03.118,-0.013658000000000002
32,2018-03-26 23:15:03.218,-0.013687999999999999
33,2018-03-26 23:15:03.318,-0.013406999999999999
34,2018-03-26 23:15:03.418,-0.013621
35,2018-03-26 23:15:03.518,-0.013477
36,2018-03-26 23:15:03.618,-0.013371
37,2018-03-26 23:15:03.718,-0.013308
38,2018-03-26 23:15:03.818,-0.013294
39,2018-03-26 23:15:03.918,-0.013169
40,2018-03-26 23:15:04.018,-0.013123
41,2018-03-26 23:15:04.118,-0.012947
42,2018-03-26 23:15:04.219,-0.012979
43,2018-03-26 23:15:04.318,-0.012765
44,2018-03-26 23:15:04.418,-0.012886000000000002
45,2018-03-26 23:15:04.518,-0.012687
46,2018-03-26 23:15:04.618,-0.012761
47,2018-03-26 23:15:04.718,-0.012503
48,2018-03-26 23:15:04.820,-0.01257
49,2018-03-26 23:15:04.919,-0.01229
50,2018-03-26 23:15:05.019,-0.012394
51,2018-03-26 23:15:05.119,-0.012077
52,2018-03-26 23:15:05.219,-0.011981
53,2018-03-26 23:15:05.319,-0.011978
54,2018-03-26 23:15:05.419,-0.011706
55,2018-03-26 23:15:05.519,-0.011725
56,2018-03-26 23:15:05.619,-0.011502
57,2018-03-26 23:15:05.719,-0.011526999999999999
58,2018-03-26 23:15:05.819,-0.011268
59,2018-03-26 23:15:05.919,-0.011295
60,2018-03-26 23:15:06.019,-0.010983
61,2018-03-26 23:15:06.119,-0.010952
62,2018-03-26 23:15:06.219,-0.010822
63,2018-03-26 23:15:06.319,-0.010652
64,2018-03-26 23:15:06.419,-0.010602
65,2018-03-26 23:15:06.519,-0.01042
66,2018-03-26 23:15:06.619,-0.010276
67,2018-03-26 23:15:06.719,-0.010048
68,2018-03-26 23:15:06.820,-0.010067
